z_q0,z_q1,z_q2,z_q3,z_q4,z_q5,z_q6,z_q7,z_q8,z_q9,z_q10,z_q11,z_q12,z_q13,z_q14,z_q15,z_q16,z_q17,z_q18,z_q19,z_q20
1.036511521094904409e-02,-7.614443286351694345e-04,-1.719041537367460354e-03,6.007204112369513363e-03,3.953213592431828981e-03,-9.067782569945928919e-03,-6.875879197510882321e-03,-5.945949153759916977e-03,2.260042610093679002e-03,2.822280523777920269e-03,-1.852677366061643294e-03,-1.015892852079905775e-02,-1.245979592085055820e-03,1.000338777157086219e-03,1.285968313720265398e-02,-1.198695530784592289e-02,1.103390124763720115e-02,-6.646514822323032652e-03,-3.380386970567184329e-03,7.576906111601156707e-04,-2.128156629155032731e-03
4.004127615826619420e-03,9.847655751716102857e-04,6.485235994691321282e-07,-2.352948389041795846e-03,-6.170194089623640913e-04,3.280673280138293214e-03,1.557993073941636806e-03,-1.757348043425218005e-03,-4.034532529632144961e-03,4.731020601765947679e-03,1.424046884170061811e-03,-4.403561655883012245e-03,-1.590662568270806345e-03,4.477735296626101334e-03,1.837187191414605845e-03,-2.509834855006782238e-03,-9.985349515597560441e-03,-3.632662491016652728e-03,-3.905991195963386294e-03,-6.679832023176939665e-03,-9.627610607122842872e-04
-1.641582374022251475e-03,2.071012176429248494e-04,-2.825641436422136540e-03,2.118088821686929827e-04,2.477014218192206312e-04,-6.062642653054308578e-04,1.363057581572868406e-03,-1.456544985661445413e-03,1.729449996442126384e-04,-1.831213305287749879e-03,1.030626118977294794e-03,2.965952637022790418e-03,6.417976044690788980e-04,-7.307109378264339990e-05,-6.717929129704447357e-04,2.402755451159139469e-03,-1.434218676397468976e-03,1.030881106809582648e-03,-3.040844878971059144e-03,3.330395832641746233e-04,2.657796582590908271e-03
-1.038627184475808193e-03,-2.131675410367470883e-03,-7.518242235475609998e-04,-2.114440198735767409e-03,-1.753314599244529606e-03,9.985728709102983935e-05,2.663107101521125335e-04,-1.031656382945820606e-03,1.480043976387190614e-03,-4.165663515701845815e-04,2.040785940257529643e-03,-9.817479591495139810e-04,-4.949045949909311806e-03,-3.730979996020455935e-03,-1.298623686005341994e-03,5.227526716516453509e-04,-1.345501182571802110e-03,-1.665090060342096483e-03,-1.542900168922313464e-03,-2.456793002619918689e-04,-1.430491123707884529e-03
-4.954883263986551573e-04,2.843631090961840600e-04,-8.040223838819407151e-04,-3.313765670196333092e-03,4.014649240845065588e-03,5.045436874375830785e-04,3.834892764739489517e-03,3.426459787950794211e-04,-2.759621582097009345e-03,4.389279458127191835e-03,1.554242943152803202e-03,-3.146874714578223008e-03,5.292145323695972639e-04,-4.071686200137370794e-03,4.010459535434791195e-03,9.296267883915587628e-04,2.725085317065516991e-03,-2.322140417546151615e-03,4.319317002569921307e-05,1.562973873920478355e-03,2.175761183204565682e-03
9.163759195880659403e-04,-2.773233008030728374e-03,-9.562756264724242040e-05,9.573159738194118168e-03,2.460277919426099354e-03,-6.338447665001490164e-03,-1.637617318358361874e-03,1.606935617992884821e-03,8.093318996856620207e-03,4.513000675107095745e-03,-5.953395088079786734e-04,6.256763351130123496e-03,-6.529331142595008047e-03,4.426841591207866453e-03,7.397112331009226063e-03,1.241185463518308706e-03,-4.971071326402632003e-03,-2.816627680167336015e-03,-2.045260076171370560e-03,-4.637319746208566282e-03,-6.730780775372469799e-03
-3.461047575088230591e-03,4.295553137570214466e-03,-1.506380645839332840e-03,3.200175924449889884e-03,8.193084826809640285e-04,-6.299722149875694108e-03,2.855399857261575747e-03,1.865460536521836932e-03,-4.669606743932175168e-03,-2.776758980643764373e-03,-1.192686319216259422e-03,5.789300799648079351e-03,4.247966945132393077e-04,-3.261874457748524959e-03,-3.374481594520986616e-03,-1.613431482522858932e-03,9.208937314111919140e-05,-2.000345520519258933e-03,8.914280090173682227e-04,1.023820916416640428e-03,9.981666686222413244e-04
-1.740100714218161676e-03,4.310203049669465020e-04,-2.797882290574938043e-03,5.003598148200815495e-04,1.753374726016232194e-04,2.000835889860618205e-03,2.811277000977635554e-03,-6.225931761264025428e-03,-1.615414066608167462e-03,-2.340440339607637640e-03,2.143212770440756573e-03,-4.197370709064209005e-03,5.451518137556074853e-03,-3.639436796481752313e-03,-6.986852008671046513e-03,2.477140134111175361e-03,-9.041859659026974666e-03,8.223852212448843485e-03,1.665670988366184423e-03,8.847352380662334287e-03,3.802856098096553091e-04
1.241080420674091356e-02,-1.791093560609410135e-03,9.592703563462315168e-04,2.887302755670178352e-03,6.718881499110576985e-03,1.720601038468366935e-03,6.454817823562361383e-03,2.416178463827544677e-03,-7.622656533954830227e-03,1.826367204682953060e-03,3.342867642584037430e-03,3.080374895309869951e-03,-3.217262552573266904e-03,-3.357620737015962979e-03,-5.843322276651444561e-04,6.962854532067510802e-03,9.754361990095074307e-04,-3.666350347008894787e-03,7.788768797472964134e-03,4.030538798529699138e-03,-8.834730694698738262e-04
8.050924211638783856e-04,9.588571732931389785e-04,-2.011304631265818481e-03,-8.295232738000424049e-04,-1.050234560035674019e-03,-1.679151957294712505e-03,2.829907560461825816e-04,-3.576380123724528549e-04,4.022698423038988287e-03,1.641205856565046937e-03,2.083312150552527400e-03,7.532749493102438264e-03,9.757224386399993704e-04,1.589479657447444771e-04,6.194737705777176792e-04,-2.868820321489288540e-03,-2.398182511963197969e-03,-1.937697824275244141e-03,-2.968580823555018629e-03,-4.460021527787476694e-03,9.193606097077210854e-04
-3.109857346299566005e-03,1.963784844280681927e-03,-3.937151136522863606e-04,-7.443401200857451862e-04,-1.042398354783532349e-03,2.829293351985202355e-03,-4.802007972448973407e-04,-2.553377058969420830e-03,-2.416991334472967830e-04,-1.260887640290852705e-03,-9.267723382483140926e-04,-1.062073987573125891e-03,4.947058890777612100e-03,1.683423604593119573e-03,-1.427033810879412305e-03,7.388111426509306979e-04,5.753202396725769219e-03,2.861934785781773422e-03,-5.682230031538095406e-04,-9.533801346110824630e-04,-2.964551090317794641e-03
-2.314043715275025410e-03,-2.693056056956439227e-03,-7.569289139324948158e-04,5.204855215523731225e-04,1.664785569646002250e-03,1.508569754178324361e-04,-6.496387452664988127e-03,-1.214450794640928744e-03,1.348992936499368318e-03,-9.871697699893055861e-04,-2.909839686156927285e-03,-2.726224870257555437e-03,-1.103705797064760945e-03,2.290446405622172370e-03,9.042276566075106194e-04,1.805967364056269408e-03,2.180597605378828928e-03,-4.066641395617987334e-03,2.491069673365289144e-03,4.696675912157530913e-03,-1.845344646035128235e-03
-7.158449874753489151e-03,7.617272075935961097e-03,-3.083822161887916219e-03,-3.035854702736922629e-03,-2.032055770583786943e-03,2.658234197148813538e-03,4.721879724089984159e-03,6.395515546712486968e-03,-3.799255228777554706e-03,9.311022803861694185e-04,-6.814192303260668479e-03,1.677321810199134192e-03,3.459091768569912649e-03,3.122175159770465124e-05,-3.483209446810524475e-03,-8.102605243295073895e-03,-3.054749062500246998e-03,1.959000340669105576e-03,1.068020724686876734e-02,6.253989079569426948e-04,1.159968326505227739e-03
2.384950631050294315e-03,-4.520330810429143420e-03,-3.181662836669992001e-03,-3.443864044853576188e-03,-2.618968016824676365e-03,7.282437036738992168e-03,1.341513052741694599e-03,-3.705445006582075082e-03,-8.850444908608291750e-03,-6.610226624062663821e-04,1.471409629736481622e-03,6.455308830116482377e-04,-8.799771454987919371e-04,-2.884934364257014331e-03,4.972414590908072127e-03,-7.762471099215555647e-04,1.592046543415830085e-03,2.817802622040285494e-03,1.269313303786233360e-03,4.765842919667480902e-04,-7.954384766064182682e-05
1.408535851634841029e-03,1.357544216333653707e-03,1.488321840590319921e-03,1.793592335977960400e-03,-7.316013655628321932e-04,1.727994929733662512e-03,-6.348279887412284356e-03,-2.439169943113861459e-03,-2.339539941233120812e-03,-2.902142065231488096e-03,1.265325465450743356e-03,-3.218148577509435775e-03,1.145804649429818349e-03,-3.911621733210472913e-03,-4.269454137934853427e-03,1.453518435403342718e-03,7.634159186358487406e-03,1.085470873880526807e-03,1.676508188571683607e-03,1.392797489837576189e-03,1.751663816499372762e-04
-4.231559091241788619e-03,-1.562746406822238497e-03,-7.008994036859126156e-03,-2.483965813748921416e-03,1.946668229635610363e-03,-8.540413322514943742e-03,5.068631869697007644e-03,8.757169017027164812e-03,-1.180006942975392152e-02,1.117918672253071476e-02,-1.010497317178431567e-02,3.612431233119207247e-03,9.861947644305540592e-03,6.760689413838142856e-03,1.117922971105090278e-02,5.701315822926119811e-03,9.151982826213296909e-03,4.586145874890648448e-03,-1.944563201892437294e-03,4.871497768720068093e-04,8.199325815764017464e-03
3.866870041785249422e-03,5.253260745474198912e-03,-1.588829375256724068e-03,-9.516339030466532470e-03,-5.382466922946966929e-03,5.809045990412831269e-03,-1.735613499471665849e-03,-3.262481214972997971e-03,-9.279402450839892725e-04,4.905682758002559776e-03,-4.741392790484520378e-03,4.111810264952327036e-03,3.015847716893277266e-03,3.554287425065714989e-03,-6.799715524020177523e-03,-1.700408124170071618e-03,2.851434346906766247e-03,1.572367047157382678e-03,-6.649145083012562938e-04,-7.243078605978014312e-03,9.972803539953709051e-03
-2.084831009932462936e-03,4.053775027833578237e-03,-6.012088406116130809e-04,2.912203554405416034e-06,-6.943773699545988934e-04,-1.215971112189533857e-03,2.749523313650813899e-05,-4.417227707265620334e-03,-2.342197811880788148e-03,7.101746282992349966e-03,-4.035587370026655352e-04,-3.372458409684741046e-03,-1.585101942024270440e-03,-9.625606761847437225e-04,9.261348108502095739e-04,9.021752840985143140e-04,1.297100555466731021e-03,-4.351984637448144330e-03,-4.600714624300034084e-03,-2.958727973753691367e-03,-8.640280454596645232e-03
-2.667346287780034304e-04,9.395121978201820961e-05,-6.441358074481305998e-04,-3.280501370120752743e-04,8.170369933513041416e-04,2.537869113201176620e-03,6.761023919083469606e-04,-2.462796352100188151e-03,-6.182662914858852964e-03,3.270068433246274900e-05,-4.392106839212770245e-03,-2.322887552856881845e-03,-3.103430459281280446e-03,4.208411891316611239e-03,1.269768814673786442e-03,-9.004113661513011690e-04,4.967649250277628679e-03,-2.069264743850177113e-03,-2.332165182648678926e-03,-2.823698736772188751e-03,5.521214404507430789e-04
4.458573105622784354e-03,-4.489718066279812549e-04,3.482532139191432240e-04,-1.673203495100112660e-03,-2.758650245956875170e-03,-1.626590266440107631e-03,9.359227925517465095e-04,-1.573296457609714731e-03,-4.745874961041735528e-03,1.032402299066672007e-03,6.152858814034052604e-04,1.024518470636174433e-03,1.160478272049173497e-03,1.154478744923782179e-03,-1.381329953198215388e-03,-1.119214802360717900e-03,-3.432169677795521637e-04,1.853499124504769547e-04,-5.003851019123111647e-04,-5.133522906809579421e-04,2.817277200669392970e-04
5.205462230904057269e-03,1.582787767744308662e-03,-2.164967753451789087e-03,-5.784869452614613099e-03,-5.736154313420270892e-03,3.545779823023715790e-03,1.277178636187789856e-03,1.365391552393223915e-03,-2.808022825226073535e-03,-8.349326682685761017e-03,-1.715574995711521139e-03,-1.139592688939639054e-02,3.496461406036300255e-03,5.116466872007134972e-03,2.104479763752108677e-03,-2.495637379504425483e-03,-4.726126282901792035e-03,-2.787843660084224177e-03,2.599747505338217794e-03,1.947042606262298350e-03,2.161110020765679048e-03
-3.351087987658362202e-03,-2.577082588828649538e-03,1.489650225140849455e-03,-1.362885044128479394e-03,9.932148976793942190e-04,-2.202711464011586091e-03,8.900457328035365004e-04,1.381579754757872921e-03,9.179389079560948362e-04,1.899496124912930343e-03,1.155188347440759891e-03,1.836226078087954336e-03,1.060059571907764550e-04,-1.410635645439695975e-03,3.088195240501525555e-03,-8.717710328299444096e-04,1.209790848039338760e-04,2.211859530218431274e-03,-3.903147904658500061e-04,-1.968493345579407083e-03,-6.429756852179718297e-05
-5.489468500098871120e-03,1.868158665352694352e-03,-7.582435480960568464e-04,3.009607571870707987e-03,-3.849542569269265475e-03,6.173275672375027820e-03,4.804442711550694148e-03,8.301379754279067380e-03,4.536906258941206423e-03,-3.252148385965265669e-03,1.282507272526539968e-03,-2.033994157811404475e-03,-3.839891882220822662e-03,-7.532746251783246048e-03,3.914622966044497415e-03,-4.097109472417233625e-03,2.148426642505141260e-03,1.407111534563560036e-03,9.506207649671532742e-03,-4.422836347815654401e-04,-1.612038234259751670e-03
1.609695709871864812e-03,7.625954196833128682e-04,2.522970571547552589e-03,2.855390249735553602e-03,-6.304130334016859547e-04,-1.498730906680812228e-03,-1.213225130341715786e-03,-1.343022345006539752e-03,7.502329251850854263e-04,4.673001838907182848e-03,9.888690414922331196e-04,8.033032891489235577e-03,1.720660787674872533e-03,-3.116004677643544052e-03,4.570984404398622386e-03,-1.160046225973626827e-03,9.867379976824922939e-04,-5.361648025374276790e-04,1.201643621127246710e-03,4.157677048414082886e-03,-4.044783380350873772e-03
-6.370773006332093417e-03,-4.580063368508991220e-03,-4.093644212116208728e-03,-4.270248164530414826e-04,-1.306948732395928460e-03,7.589726341650907850e-04,3.054774892969829275e-03,2.493804615038199696e-04,-4.417584371993706679e-04,7.620825556729089387e-03,5.568812323614707321e-04,9.077752427598503177e-03,9.176260070284254430e-03,-3.413474078241141973e-03,4.002515930068659133e-03,-4.704785790392898223e-03,-2.292910195641727753e-04,7.659374250920275053e-04,-3.697919794848892900e-03,-2.753898203361559646e-03,6.594772961408062149e-04
1.972413376614376088e-03,-2.203197423354715488e-03,3.661015419889748074e-03,-5.801543791169492051e-03,6.364960100120470310e-03,-2.150440305173634617e-03,4.046443052479305885e-03,2.015276163059053979e-03,1.318724944158007487e-03,1.661007131830851292e-03,-6.122884870316818925e-03,3.791929129579952977e-03,6.643581600773194179e-03,-8.403883666479924214e-03,2.598744637846083188e-04,6.781524359771359117e-04,1.824107226903376238e-04,2.524358679680550541e-03,2.300026334668590737e-03,1.940162099609419504e-03,-2.474545087782283048e-03
-1.107717557879396922e-02,-4.308538443435316889e-03,-1.639752427830864882e-03,5.004990447830052515e-03,4.935134567927564010e-04,1.719815976696549131e-03,-6.237344170206471014e-03,6.501880318020009444e-03,-4.703914073587884929e-03,3.740555272484876251e-03,-1.359745976531831838e-03,4.371150542571439895e-05,1.757180520360702557e-03,-1.354532171106332316e-03,2.244190602103574321e-04,9.138113285170928329e-03,2.003307383430003637e-03,9.661146576393083232e-03,5.327139331738590423e-03,-3.758858053764770318e-03,4.996358961996807090e-03
4.030937453671663666e-03,-6.091083963272264645e-03,-3.118177319268694569e-03,-1.348014504915111701e-03,7.372495516549124397e-04,-1.790388595250958295e-03,-7.867432927634789019e-03,5.580977053978817930e-03,-3.476618910069412087e-03,1.432877718260089578e-03,3.149856794456304052e-03,9.550391398262707623e-04,-7.606799281851183911e-03,2.454358652493162166e-03,4.901653959096824052e-04,-2.028944048531598418e-03,2.541966190167682920e-03,5.045270317715344621e-04,-9.306001350952922482e-03,7.691297688551670475e-05,7.847762795472642064e-03
1.186891635446550228e-03,2.779202869933513828e-03,2.370461073136106468e-03,-1.409914996011426939e-03,3.288307848104586421e-03,9.478539247500059745e-04,1.054599874127348010e-03,-7.124215322186861973e-04,6.697022621892261603e-04,9.328984139846130137e-05,3.457495075173283930e-03,1.849997578064511115e-03,4.802627889691813562e-03,5.122848500343992091e-04,-4.538764756444660636e-04,1.559506471282454902e-04,4.404397244648361465e-04,-7.177360267647943338e-04,-1.103846395687847846e-03,6.304865328494738347e-04,6.478867059724158044e-04
1.165971750537317386e-02,-9.541338302497604992e-03,1.184015855641946599e-02,1.441001446364459631e-03,3.523162669594047565e-03,-3.160729670484148379e-03,-1.620071589186260208e-02,-8.761278960328319418e-03,1.156338736011433901e-02,1.009537283433950376e-02,-1.541493556131059983e-02,2.030595175767736099e-02,7.556228824983954317e-03,-5.126515578117295246e-03,1.588310894988726255e-02,-6.849519305414620771e-03,1.675377960661227896e-03,-1.112637000060053526e-02,7.975810413294245893e-03,4.698796734533062722e-03,-1.923771113445872996e-02
-1.296136756622923852e-03,-1.768830378958794781e-03,-3.225069400392785446e-03,-1.326941018078592327e-03,-2.331736054239921634e-03,1.830397233110548326e-03,-6.842182102204807589e-03,-7.647299746192555425e-04,1.912556375000877291e-03,-1.665145190418241324e-03,5.416843001768581120e-03,2.656391558991323849e-03,7.935669059593152691e-04,3.584473085775685512e-03,-3.211586773886473782e-03,1.090851081434113246e-03,1.243692243758180108e-03,6.330028916066898683e-04,-2.133830359270525411e-03,-4.682583240659097829e-04,-3.740769903848332133e-04
9.523455873295580930e-04,-5.184283319267977107e-03,-1.029725714963697619e-03,2.567887724124401101e-03,-2.674729029911852764e-03,2.326042210936617519e-03,4.896310924056923933e-05,4.218600349302104903e-03,1.703005537661443419e-03,-1.945369542169772146e-03,1.081547056634730303e-03,1.864261154252262742e-03,9.899817536101638768e-04,5.308542619979525479e-03,-1.162939404662243371e-03,-1.274161085479022081e-04,-4.907418341693009153e-03,6.537716114231545503e-04,9.802983990331128657e-04,-9.413023821408998508e-04,2.069814385360098982e-03
-2.994534859286748611e-03,9.104489669337794723e-04,-1.580954358775827490e-04,1.590805851082261347e-03,1.174528857957960522e-03,1.909867000108650924e-03,3.271598994531534944e-04,2.029338552401548871e-03,2.897672978497256319e-03,2.614801187662284514e-03,4.055068828280054133e-03,-1.316545192335074645e-03,-2.518304730912000917e-04,-1.391407243366991810e-03,-6.946052961779556473e-03,2.179954203321060081e-03,2.355006037304670403e-03,-1.767141471832247819e-03,2.103087665812247470e-04,2.056888672046118614e-03,-7.485630934612857437e-04
-1.243042244065589545e-03,2.333493073460263766e-03,-2.130753792524972285e-03,3.272987230618359684e-03,2.401829034055780188e-06,2.299669693144172546e-03,-2.024892562716165689e-03,-2.667729299573235770e-04,-1.869240652652475344e-03,-2.949211534993047886e-03,7.069335790915263346e-04,4.185959903826919938e-03,-2.812350700944536274e-03,9.259207355737290954e-04,2.592901144454872863e-03,2.111224698472061959e-03,1.998181118120969518e-03,2.028258782231345467e-03,-1.510919827333580441e-03,1.784998975203005902e-03,3.389412501525957550e-03
-1.414127506856753015e-03,6.782097294241182586e-04,-2.156290774012281728e-04,-1.105677640732538429e-03,-4.455795671152220847e-03,-2.656158687260146839e-03,4.032807625346346986e-03,-2.860175207595493270e-03,-2.035575144062520998e-03,6.174966258551412967e-04,2.991294957139893629e-05,1.160660415534668297e-03,6.150457846419781285e-03,-9.071929442341410956e-04,-1.469201474750912034e-03,4.125685908143321423e-03,-7.174579330052665909e-04,3.008943921134285635e-03,-7.079621778535082023e-04,4.927477432223110370e-04,2.308202986442246547e-05
-5.681780647774697587e-04,-4.196423265413702641e-03,2.197791847848898882e-04,5.452319433362039572e-03,-5.234570886730183226e-03,4.163017060567450120e-03,7.714447593059324884e-03,-1.344220126755298669e-03,-3.837450324228804457e-03,-2.839937514161177453e-03,1.380488941743097595e-02,-3.186207272227098430e-03,1.460271772918220277e-03,5.722835588670595677e-03,-5.111365251246509367e-03,2.370138719891364768e-03,-5.831516701452669517e-03,7.781944647779657446e-04,6.833848165187672574e-03,-1.229818264526117300e-03,1.371126112444251682e-03
-6.977674134025071105e-03,1.733125108852926963e-03,-7.380788158878087875e-04,1.320573687681289967e-03,2.932943134454422777e-03,2.362566946608451318e-03,-3.463908357564585497e-03,-2.668522474897392673e-03,-4.002309641979419829e-04,2.257869654203564606e-03,-2.213906914211449459e-03,-5.048635652504466359e-04,-6.219492732002595767e-03,1.661702712413548437e-03,2.710813216939654026e-03,4.633624140484272035e-03,8.192926865277879627e-04,-2.795200906541174882e-03,3.262028714279789979e-03,-4.344424656011171108e-03,1.668978924717125787e-04
-1.126865055185216104e-03,-1.628779448165571832e-03,1.627907462154379054e-03,1.971491631874969144e-03,-2.430708429268211429e-03,6.596791981875139640e-04,-1.292073665637893682e-03,3.316655202623239752e-04,3.561487558756223481e-03,8.652610183017997274e-04,2.402213591781526825e-03,1.463309958295177030e-03,1.063735966536796893e-03,3.682816200564196542e-03,-8.946340914347083832e-04,5.591196176687150687e-04,-5.238873489274145298e-04,-1.368002034832216645e-03,-2.654137199269018810e-04,-2.788185144407834964e-04,3.331011020915822934e-04
-2.429908349292452321e-03,4.243247385049475282e-04,-7.252850016087589082e-04,-2.384822733908025481e-04,-1.381164550749300812e-03,2.150645140984039187e-03,2.460115509353847860e-03,2.816002854792109232e-04,8.804193948100560822e-04,1.676553644324691589e-03,-5.794909919211652105e-04,-2.452787514642205263e-04,2.094809218533307763e-03,2.392680604172887394e-03,6.866883470068997457e-04,6.758576496991323609e-04,1.372547177681008364e-03,-7.747456511760814502e-04,1.224229263557937916e-03,9.726276843493549592e-04,-2.162826679612277116e-03
6.687405741308440413e-03,3.827646148135421984e-03,-5.234703840645248130e-04,-9.002873580667080603e-04,-4.101697174241233056e-03,4.190726894539965192e-03,-3.429240297632731894e-03,2.674502064359540309e-03,-4.429910154716903362e-05,1.383051367061149950e-02,5.092778555336630042e-03,-2.629060315484934088e-03,1.389437412772955016e-03,6.026175165570604253e-04,5.113883948272520893e-03,-1.088963141258148058e-03,-5.434326490653308304e-04,2.620779829741767646e-03,-1.724249804208616765e-03,3.973708417669979606e-03,-4.117507611910840859e-03
6.009566050414168539e-04,-1.849586849845696705e-03,2.332360449915051731e-03,-1.039024957602642518e-03,1.553956803564511806e-03,-4.458189142006080928e-03,-1.159601565493125971e-04,-7.414399952425498180e-04,-2.596288443562382552e-03,-2.197025798363091802e-04,4.333313332217727382e-03,-8.361411537358663659e-05,-3.756725233216324546e-03,-4.013141628230674531e-03,-3.484934063095049446e-03,-8.296852692956362824e-04,-2.983004783661306024e-03,1.420616550439156474e-03,2.170648821762030233e-03,1.684822505771812768e-03,-1.326855003592667444e-03
1.870432574008312233e-03,1.345694222665049736e-03,-4.312563928940472448e-04,6.464614195633414020e-04,2.341142502203439908e-03,-4.143198505550450307e-04,6.801097670797052325e-04,1.616951317931172426e-03,1.831312778672472292e-03,9.792944733685187732e-04,2.765925070059986265e-03,1.383896134058094397e-03,1.444137593612382191e-03,-1.702196199780600487e-03,3.247665134836095254e-03,-4.151450148002606370e-04,1.046202705234591194e-03,-1.056271716214277458e-03,-1.401898272972309633e-03,6.297653565178699259e-06,1.291209308997555167e-03
2.947858788477617214e-03,-3.837406699094773194e-04,2.925812536514083451e-03,-2.426470537812188679e-04,-4.565185840248854252e-03,-3.739172227038975102e-03,-3.465766754168809333e-03,8.954730718674004143e-04,-1.480045602007791635e-03,-7.142873401113000991e-04,3.426612111616598663e-03,1.453503805613249808e-03,-2.670342486735087593e-03,1.135865625354107915e-03,-1.473956754036317767e-03,-7.017085009620602221e-03,-1.367163433376412463e-03,-3.069381808112964932e-03,-9.020153270707548547e-04,-8.215551750011807733e-05,-2.116849612340206827e-03
-1.073509573636170084e-03,2.946093933499234832e-03,4.944523961309357785e-03,-7.122187104241024976e-04,2.444253691768356104e-03,3.092889204300603052e-03,-6.188454038913911506e-03,-2.030168291931539436e-03,-1.028295233027709012e-02,-1.688397641445288280e-03,-4.196465748314084226e-03,-2.751373429508313130e-03,-2.173774861173767125e-03,2.966546255660079505e-03,1.277377564935323461e-03,1.395748290843217866e-02,-4.159062391032693033e-03,-7.325160022741637180e-04,-1.042396989681156159e-03,6.631207290651515950e-03,-2.973917882691726969e-03
-1.205849858501702870e-02,-1.120599082986953841e-02,1.659803687407849018e-03,-5.781928183051184000e-03,-8.309421745778150167e-03,-5.142480609676546716e-03,-9.224823900143161448e-03,5.397086854046236233e-03,-3.720070722772357390e-03,-6.577302010980719087e-03,4.687406676881502102e-03,2.509270779192334863e-03,-8.559608822004774811e-03,-9.194095781449404536e-03,2.922880824408625663e-03,3.752880273089165102e-03,-1.673725398823630410e-03,-4.015073204356673156e-03,9.491362922237898177e-04,2.270564799610003300e-03,4.933097989745431448e-03
-1.111274136240381159e-03,5.477920296553534171e-03,4.052623012571650307e-03,-3.515957114468491653e-03,1.739244685068159352e-03,2.219436223439524673e-03,2.360599365318334295e-03,1.884769189945921519e-04,-1.106942323122442513e-03,-2.229079413601197691e-03,-1.784102493505102319e-03,-1.480193538703151318e-02,3.469733497864471022e-03,-4.284332937084640858e-03,-5.093513448123621577e-04,-8.281131728433924893e-04,5.397488215206041121e-03,-6.665888445891453989e-03,7.499716557048223542e-03,4.911780360413852548e-05,3.483865449158409736e-03
-3.858309385555321047e-03,3.437194187603016642e-03,4.175218139601114160e-03,3.052384223095361195e-03,-1.454304886928467315e-03,6.358866660065133972e-04,6.937554981599854641e-03,-2.461004114567889173e-03,1.621087131567685788e-03,3.498871845727388914e-03,4.325184387455917323e-04,-6.181245870204932560e-03,1.184210089223947885e-03,-4.831754679866408567e-03,-3.443842094605837397e-04,3.616784972634836445e-03,4.009272113132240044e-04,4.061634965985687004e-03,-3.217120439075510721e-03,3.146900272345118463e-03,-6.101085743791365319e-05
3.259930015482481475e-03,-4.434285239448264651e-03,-3.638702570822802389e-03,-6.558913596079119640e-03,-4.385573151465137556e-03,1.147985183319187759e-03,-1.056076705987518682e-02,-5.226198273649319825e-04,-1.436243763138772903e-03,5.819437260754574404e-03,7.040728336489190248e-04,2.963240827015384792e-03,-2.675981725520550775e-04,1.280433182375568298e-03,4.958086676850883071e-03,-3.497085016827612258e-03,8.965149314178423243e-04,-4.711785564625089323e-03,2.171703093695034458e-03,-2.155101767865344963e-04,1.261260226692797071e-03
1.072967453234852618e-03,1.474994251527378224e-03,-2.107672728898504592e-03,3.754038515142352726e-04,4.006963833054785415e-03,-4.415270135399700785e-05,-3.666573200038704579e-03,1.988750503855745387e-03,-3.512171270470927035e-04,-2.208243292262076010e-03,-3.537482419083661650e-03,2.455488654917457533e-03,2.323327260175322723e-03,6.702258894526941018e-04,9.529945878837199798e-04,-1.631476760420067385e-03,3.796239684442023754e-03,1.324557205345678473e-04,8.440643120324166707e-04,-7.488563816912470776e-05,-2.207904633438392134e-03
1.150731273929117039e-02,-1.208289923466573153e-03,-2.039450319274810960e-03,5.552064060647945651e-03,3.810423412774728742e-03,-2.298537907465376950e-03,7.222708180663528835e-03,6.398138014514567762e-03,-9.434631949849087151e-04,9.724836216047900647e-03,2.605676171432076346e-03,1.172523984259604690e-02,-5.574496202694444527e-03,-1.866584446784647598e-03,1.240618373461137205e-03,-2.284257222322605245e-03,5.793729655062078432e-03,6.706338635968363965e-03,5.292820816118214838e-03,3.605460719864630580e-03,-2.770171558740040004e-03
-7.550709916165869798e-03,-8.834142628016940224e-03,-3.506007821969960199e-03,4.555673059620193865e-03,-5.477895204665988137e-03,1.265755363133996315e-03,2.628537180969879941e-03,-5.371155436195986302e-03,-3.565167807968840433e-03,-1.130473011880492361e-03,-2.596587639584039403e-03,1.077383214525120744e-02,-7.387954399206087854e-03,-4.662381976781799706e-03,1.013709897298212780e-02,3.621444286361068677e-04,-2.890877063742130744e-04,7.293243278813560382e-03,-1.859022423130349657e-03,-6.509058275723042129e-04,4.525758446253540582e-03
-2.008902928447430392e-03,-1.189852097826314247e-03,9.948914706291848466e-04,-1.283472511017620058e-03,-3.931366412135788545e-03,2.607322364409066315e-03,1.188274775297519341e-03,2.268729740990478756e-04,2.363907705078655344e-03,-8.569000436475923341e-03,1.788918520513951838e-05,1.622214440648899608e-03,1.128107071717076876e-03,-1.219010475826373934e-03,2.227432737960754030e-04,1.286054984063907201e-03,-6.166148735093870308e-04,-1.091543384841426462e-03,4.306492655489600405e-03,2.076976715625320630e-03,4.376597451294639111e-03
7.506813199458129034e-04,-2.462219136545752435e-03,-3.750825804665349709e-03,1.444745665773094958e-03,-2.769811661061559287e-03,1.603216895932435548e-02,-6.136010698647579795e-03,-1.109827041514339745e-02,3.905430421548694055e-03,3.791037176889390861e-03,5.036081132884558803e-04,-2.461073945352331392e-03,-7.107468754418453522e-03,-3.292897144903012691e-03,4.968248193376992132e-03,-3.741565128597213797e-04,-4.079223685962477669e-03,-6.126630156523549427e-03,-9.048057515592092433e-04,-7.424009889102016480e-03,1.982564862706501750e-03
